Country Name,Country Code,Indicator Name,Indicator Code,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Middle East & North Africa (excluding high income),MNA,"PNG, commercial banks and other creditors (INT, current US$)",DT.INT.PNGC.CD,231741000,220240000,226532000,543807000,547639000,567417000,589293000,654869000,551558000,685931000
Middle East & North Africa (excluding high income),MNA,"PNG, commercial banks and other creditors (TDS, current US$)",DT.TDS.PNGC.CD,1700257000,2397041000,2167943000,8087899000,7954266000,8083593000,8937397000,10635327000,10212857000,10461339000
Middle East & North Africa (excluding high income),MNA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,1618608106.5,1602310770.9,2635691928.6,2407286979.7,2352159481.5,2132980837.4,5214743434.8,9983193948.9,2985599297.2,8329101891.6
Middle East & North Africa (excluding high income),MNA,"PPG, bilateral (NTR, current US$)",DT.NTR.BLAT.CD,-11065193000,-2726220000,-3744200000,-1829918000,-2232672000,-2411001000,953191000,6038190000,-1108864000,4071416000
Middle East & North Africa (excluding high income),MNA,"PPG, bilateral concessional (DIS, current US$)",DT.DIS.BLTC.CD,1446927033.2,1479045164.4,2479591064.1,2360468321.8,2293013870.9,2080654957.9,3985138690.5,9940422917.6,2590842738,4113420196.8
Middle East & North Africa (excluding high income),MNA,"PPG, bilateral concessional (NFL, current US$)",DT.NFL.BLTC.CD,-1646757000,-1360362000,-1123161000,-569978000,-786627000,-1196075000,900197000,7090893000,-428163000,965241000
Middle East & North Africa (excluding high income),MNA,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,2808238922.9,2618668000,3018436814.9,3019599830,2165251000,4797220283.1,2629084150.2,1666998629.8,4458765000,2718587000
Middle East & North Africa (excluding high income),MNA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,1495374225.2,1587785579.9,1619573663.8,1695735190.2,1642273362.6,1813071088.6,1696642340.3,1948104376.4,2221775697.1,2298145379.6
Middle East & North Africa (excluding high income),MNA,"PPG, bonds (TDS, current US$)",DT.TDS.PBND.CD,4303613148.1,4206453579.9,4638010478.7,4715335020.2,3807524362.6,6610291371.7,4325726490.5,3615103006.2,6680540697.1,5016732379.6
Middle East & North Africa (excluding high income),MNA,"PPG, commercial banks (DOD, current US$)",DT.DOD.PCBK.CD,8360100829.3,9127841595,7998223516.8,7681231023,6607407952.1,6104790134.7,5895822288.3,5821000018.6,6317160538.5,7684917915
Middle East & North Africa (excluding high income),MNA,"PPG, commercial banks (NTR, current US$)",DT.NTR.PCBK.CD,-1343502000,-235208000,-1274413000,-723874000,-907364000,-549609000,-435386000,-399384000,1046682000,1732541000
Middle East & North Africa (excluding high income),MNA,"PPG, IBRD (DIS, current US$)",DT.DIS.MIBR.CD,739096000,1722947000,683529000,1624795000,1408954000,1738186000,1505383000,1924857000,1659970000,2593947000
Middle East & North Africa (excluding high income),MNA,"PPG, IBRD (NTR, current US$)",DT.NTR.MIBR.CD,-1230326000,622770000,-655321000,634494000,676605000,867028000,657950000,1017133000,793016000,1791611000
Middle East & North Africa (excluding high income),MNA,"PPG, IDA (DIS, current US$)",DT.DIS.MIDA.CD,224743000,145129000,126445000,109863000,84002000,17028000,30473000,22978000,18731000,11014000
Middle East & North Africa (excluding high income),MNA,"PPG, IDA (NTR, current US$)",DT.NTR.MIDA.CD,115893000,26707000,-896000,-21335000,-51760000,-131747000,-121431000,-133062000,-156850000,-167423000
Middle East & North Africa (excluding high income),MNA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,3500290907.4,5577777965.2,3712695695.3,5794937234.9,4916011277.4,5452879477.4,5255014691.4,5865207294.4,5258250941,6186184736.5
Middle East & North Africa (excluding high income),MNA,"PPG, multilateral (NTR, current US$)",DT.NTR.MLAT.CD,-2306583000,1893154000,-145036000,2351483000,1398505000,1503716000,1471623000,1521255000,516730000,1754990000
Middle East & North Africa (excluding high income),MNA,"PPG, multilateral concessional (DOD, current US$)",DT.DOD.MLTC.CD,9969875046.4,11225353365.8,11683088003.9,12225114776.7,12904143139.9,13307948940.6,13686067703.6,14317734146.2,14019089669.8,13853939721.3
Middle East & North Africa (excluding high income),MNA,"PPG, multilateral concessional (NTR, current US$)",DT.NTR.MLTC.CD,-375333158,448234415.3,308461994.7,336087730.8,356515005.2,100609257.4,106893360.1,92629925.3,117347780.2,127958113.6
Middle East & North Africa (excluding high income),MNA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,5118899013.9,7180088736.1,6348387623.9,8202224214.6,7268170758.9,7585860314.8,10469758126.2,15848401243.3,8243850238.2,14515286628.1
Middle East & North Africa (excluding high income),MNA,"PPG, official creditors (NFL, current US$)",DT.NFL.OFFT.CD,-11087043086.1,1324290187.4,-1638603173.3,2562480500.1,1295072749.1,1041074800.4,4279981031.9,9389080023.1,1124916814.3,7375975407.2
Middle East & North Africa (excluding high income),MNA,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,1573128697.9,1308173540.6,1467988526.4,967202534.5,757247518.1,619398174.9,268322249.3,140878823,209768243,182116545.5
Middle East & North Africa (excluding high income),MNA,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,296028448.4,282690172.4,250633382.9,126938689.7,71374021.4,53769329.2,33440675.2,23725924.7,16851264.9,16361197.6
Middle East & North Africa (excluding high income),MNA,"PPG, other private creditors (TDS, current US$)",DT.TDS.PROP.CD,1869157146.3,1590863713,1718621909.3,1094141224.2,828621539.5,673167504.1,301762924.5,164604747.7,226619507.9,198477743.1
Middle East & North Africa (excluding high income),MNA,"PPG, private creditors (DOD, current US$)",DT.DOD.PRVT.CD,37850816860.5,39152314039,35933925130.9,34736914814.3,35779847676.8,33806762269.8,38815730015.9,46308660145.8,46516480121.5,51494175059.9
Middle East & North Africa (excluding high income),MNA,"PPG, private creditors (NTR, current US$)",DT.NTR.PRVT.CD,-3419887000,-2154138000,-5188458000,-3582226000,-17709000,-3863509000,3224216000,5319655000,-877718000,3350398000
Middle East & North Africa (excluding high income),MNA,Primary income on FDI (current US$),BX.KLT.DREM.CD.DT,11669634587.431,11513433619.9754,13408962961.9231,13974562015.9314,17452160240.2668,18221498978.4231,18964538550.621,20102932785.7548,20134536094.8705,14678483004.4986
Middle East & North Africa (excluding high income),MNA,"Principal arrears, private creditors (current US$)",DT.AXA.PRVT.CD,5101000,12332002.9,1886487.8,4939028,1472000,39431083.5,36855333,10867411.4,10994000,571000
Middle East & North Africa (excluding high income),MNA,"Principal repayments on external debt, long-term + IMF (AMT, current US$)",DT.AMT.DLTF.CD,24890938333.7,14336060480.5,16373692543,18584668090.1,17930324753.5,20440496433.3,18272547564,19050459260.1,21990388461,20528240194.2
Middle East & North Africa (excluding high income),MNA,Principal rescheduled (current US$),DT.AXR.DPPG.CD,135375759.6,160265394.8,45398976.9,4387174.5,14267961,0,0,0,0,0
Middle East & North Africa (excluding high income),MNA,"Residual, debt stock-flow reconciliation (current US$)",DT.DOD.RSDL.CD,627776924.3,1711880516.2,20636412032.3,438187576.2,1822308408.7,390438768,283345828,393797601.1,-1367396443.9,-1031039894.8
Middle East & North Africa (excluding high income),MNA,Total amount of debt rescheduled (current US$),DT.TXR.DPPG.CD,208060712.7,238165634.8,58209311.6,8682983.7,26114487.6,2001759,0,0,0,39109672.6
Middle East & North Africa (excluding high income),MNA,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,120.589295724816,139.397408389423,154.30652327824,153.550907711092,156.417316084402,143.936154814602,139.746919869955,130.253713344585,121.971624984855,102.389440196251
Middle East & North Africa (excluding high income),MNA,"Undisbursed external debt, official creditors (UND, current US$)",DT.UND.OFFT.CD,29953296624.2,29502442543.7,31181496114.6,31568392838.9,34915896510.9,35163717556,39652589942.7,41185285497,40488945995.6,68191212654.7
Middle East & North Africa (excluding high income),MNA,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,1500175945.7,1485018130.3,1360870440.5,8412452788,8263463089.6,8179072004.6,8645494057,9451857176.2,10330339833.5,10723211087.7
Middle income,MIC,"Average grace period on new external debt commitments, private (years)",DT.GPA.PRVT,9.66157791167555,8.15996696085146,8.81351409872247,9.34458936348999,8.45815603841532,10.8437019037757,12.5952187939834,7.71034411241124,12.0560319273765,10.9711234019018
Middle income,MIC,"Average grant element on new external debt commitments, private (%)",DT.GRE.PRVT,20.7791040690915,19.4261986240377,21.5513151099774,24.7480117989662,35.7043182055726,37.8415137223877,44.1371940600393,35.6835986557936,38.9656286237258,32.2368450997374
Middle income,MIC,"Average interest on new external debt commitments, private (%)",DT.INR.PRVT,6.16005917692613,6.06614937586648,5.6122467711074,5.78948230435745,3.9416781803486,4.02520910525814,3.4083109371997,2.98541813220107,3.23928227849561,3.59746616764076
Middle income,MIC,"Average maturity on new external debt commitments, private (years)",DT.MAT.PRVT,13.4092302289169,13.3242920387827,14.0841433677098,14.3110349127093,16.4331987342654,17.8649953259979,18.3595307563848,13.4655041300428,16.0144631010148,12.4682304135596
Middle income,MIC,"Commitments, official creditors (COM, current US$)",DT.COM.OFFT.CD,53122301175.5,63743820575.1,81387114320.5,147254798983.9,129706055733.8,129852567983.2,127567952871,106116884287.1,126522031865.7,127464678556
Middle income,MIC,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,13.7105749080372,12.0217851297027,12.142639761958,11.9914139294004,10.6297133395044,9.48185315180385,8.59418076957142,7.60205581247417,7.07623531620668,7.51384072584565
Middle income,MIC,"Currency composition of PPG debt, Euro (%)",DT.CUR.EURO.ZS,13.4724076696484,13.5485580226926,12.1232061951516,12.4952818147321,10.9945417072073,9.95789624829238,9.16389729882076,9.16007906346611,8.39286689944271,8.04592134153941
Middle income,MIC,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,4.29086823763176,3.53211235211013,3.16542014802756,2.5886819452049,2.11029752385874,1.71963466362875,1.38954980126466,0.991421809096871,0.901240441587039,0.8106572484324
Middle income,MIC,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0.58244262571611,0.564754062380858,0.566261754829049,0.467397981613859,0.43999745871824,0.455414327244117,0.442652158036839,0.395637376349985,0.285005957006037,0.370275527219104
Middle income,MIC,Debt buyback (current US$),DT.DSB.DPPG.CD,4217037000,4195472283.9,4992869252,3154158984.1,3732659975,437198401.3,2794128000,3052548683.3,1993273000,2001468000
Middle income,MIC,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,398017799949.6,417330051126.8,487371173569,487564441064.1,470197295650.8,500740304868.7,541034941603.9,597079663549.8,695817726908.3,765873136199.1
Middle income,MIC,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,438354684323.8,450471419850.2,509606794743.9,501467396629.7,514490252130.8,549834708430.1,605239492210.3,672016170270,766855118194.6,821214537220
Middle income,MIC,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,433693020426.2,601365490832.1,576486003818.4,473234497882.3,621587102638.8,744747871237.5,826582956317.8,887224868984.7,916458540562.5,742993099127.5
Middle income,MIC,"Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)",DT.DIS.DPPG.CD,141722444958.2,178044901125.7,171833142061.7,191521672385.1,277008605630.8,250947006891.3,307562044960.8,343632054601.3,348539499116.7,290801778313
Middle income,MIC,"External debt stocks (% of exports of goods, services and primary income)",DT.DOD.DECT.EX.ZS,70.8928614557044,70.4886514706327,61.982181699263,83.7401420287314,79.9667592598371,76.2051288637135,80.4448502218235,88.6511646535418,92.8067690474727,95.9512798683234
Middle income,MIC,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,1915368331056.8,2255845226193.7,2493997008165.6,2624013930527.9,2871332501636.9,3310717707938.5,3725810800954.6,4137401077497.6,4425316759459.2,4423702068686.5
Middle income,MIC,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",DT.DOD.DPNG.CD,827225003521,1073515463249.2,1269162003777.2,1307493969704.8,1413681476175.4,1724565039982.3,1924407511895.2,2137708307261.1,2288965375890.1,2267712684417.6
Middle income,MIC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2485744617586.5,3009956469029.4,3229905156507.4,3478365897518.1,4159018541786.1,4892592996972.8,5419423069974.9,6162027210092.8,6584075961406.2,6064809705856.7
Middle income,MIC,GNI (current US$),NY.GNP.MKTP.CD,10593778047569.4,13222258922061,15843736307176.1,15533756595591.7,19011748100601.3,22446193812447.7,23963124191465.6,25357539319826,26507618741176.6,25110167299709.5
Middle income,MIC,"IFC, private nonguaranteed (NFL, current US$)",DT.NFL.NIFC.CD,1118213166.26,-867588149.5,1943510119.96,1050211572.06,839498532.67,1332152767.1,1328753611.84,1124079154,620205253,273014098
Middle income,MIC,"IMF repurchases (AMT, current US$)",DT.AMT.DIMF.CD,18340678079.4,6880911464,3159841782.6,1568589000.7,2891678756.7,3725972120.9,11534479624.4,21321967562.2,16781174517.5,5947505583.4
Middle income,MIC,"Interest arrears, long-term DOD (US$)",DT.IXA.DPPG.CD,12077577797.5,12057261134.8,11964983646.2,11090979745.8,11605688880.1,8202364245.7,9992593527.8,8742642675.3,11125668088.3,11233633685.8
Middle income,MIC,Interest forgiven (current US$),DT.IXF.DPPG.CD,590626004,408408069.7,98385842.8,678395234.5,293469528.1,111949166.1,86629030.2,68363760,13487459.2,14077894
Middle income,MIC,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,84190634643.3,98408953256.9,107938117225.4,103709658939.5,99718646045.3,117171705628.7,144947433446.5,134738716570.7,143490447213.6,152755514107.6
Middle income,MIC,"Interest payments on external debt, short-term (INT, current US$)",DT.INT.DSTC.CD,19719499000,24793558000,18396181000,11617374000,40194644000,43966864000,51551946000,52739930000,53905283000,49073134000
Middle income,MIC,"Interest rescheduled, official (current US$)",DT.IXR.OFFT.CD,152032805.4,119490519.3,44350688,830196436.5,157837182.7,144530492.2,5408509.8,126370735.2,39321078.4,40860937.6
Middle income,MIC,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,42301767327.9,32885610078.7,33787905230.9,31742237244.4,30248895040.6,39848581285.2,35173169205.4,42993894162.7,36915613691.3,38114636357.3
Middle income,MIC,"Net financial flows, IBRD (NFL, current US$)",DT.NFL.MIBR.CD,-4316800000,661357000,3400327000,10840666000,17029155000,1752427000,7140503000,7763769000,7427939000,10526010000
Middle income,MIC,"Net financial flows, IMF nonconcessional (NFL, current US$)",DT.NFL.IMFN.CD,-14602000833.5,-5049481459.6,9522858598.3,24670395446.6,12720535172.3,-257271880.1,-9128265255.7,-18459022185.6,-7387788549.6,4380259267.7
Middle income,MIC,"Net financial flows, RDB concessional (NFL, current US$)",DT.NFL.RDBC.CD,916116379,1076066708.1,1599115691.1,1594167701.8,1065881241.9,798395861.2,872919917.3,791724303.6,1428257644.3,1671732911.3
Middle income,MIC,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",DT.NFL.DPNG.CD,154850316000,221253959000,169963479000,10354877000,104157005000,238841286000,225310043000,219915511000,192060099000,41564478000
Middle income,MIC,"Net flows on external debt, total (NFL, current US$)",DT.NFL.DECT.CD,204663422779.3,464374111942.1,180099452832.8,148813269915.9,686096467137.2,659217916195.2,540337156998.3,757055032587.5,502255770731.4,-383536376525.2
Middle income,MIC,"Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)",DT.NTR.DPPG.CD,-86362765682.5,6864634079.5,-26016481768.6,31748102212.2,101071974748.2,71000589932.3,129058858215,144510111044.7,108197712304.8,17148857608.3
Middle income,MIC,"PNG, bonds (AMT, current US$)",DT.AMT.PNGB.CD,15200417000,16585293000,28284867000,21052986000,15010574800,17067598270,32144568000,28980439000,41908406000,71810760000
Middle income,MIC,"PNG, bonds (INT, current US$)",DT.INT.PNGB.CD,10653569000,11772670000,10088807000,15182118000,11401942980,16938745410,15141339500,20086366981.6,21571295073.7,22542868989.3
Middle income,MIC,"PNG, bonds (TDS, current US$)",DT.TDS.PNGB.CD,25853986000,28357963000,38373674000,36235104000,26412517780,34006343680,47285907500,49066805981.6,63479701073.7,94353628989.3
Middle income,MIC,"PNG, commercial banks and other creditors (DOD, current US$)",DT.DOD.PNGC.CD,678681715521,883595860249.2,1110439511777.2,1134832916704.8,1204516303975.4,1472359882982.3,1629601856895.2,1785914275031.1,1885754709214.8,1911533783061.6
Middle income,MIC,"PNG, commercial banks and other creditors (NTR, current US$)",DT.NTR.PNGC.CD,102163359000,145977500000,141846362000,-44836695000,25984949000,116941388000,110725952000,75186585000,76086961000,-11010283000
Middle income,MIC,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,58764369297.3,22894050328.1,22924192555.7,19354739453.5,24449470064.6,23190646038.3,23101661152.4,24008166432,23142460424.7,28127972356.7
Middle income,MIC,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,7583057513.2,6645011903,6357234596.8,5926673122.2,6428418764.8,6586877756.9,7787979759.2,7380830599.2,7470408492.8,7730021239.9
Middle income,MIC,"PPG, bilateral concessional (AMT, current US$)",DT.AMT.BLTC.CD,16452605393.5,15531628281.4,15404848465.7,14219645183.9,20339011090.4,19194533792.4,17869137294.9,19283271672.7,17850819918.5,23543009966.9
Middle income,MIC,"PPG, bilateral concessional (INT, current US$)",DT.INT.BLTC.CD,4390346714.2,4961371151.8,4928418691.8,4968729537.9,5480286487.8,5585375053.1,6574634527.2,6092923085.9,6212073627.2,6480370304.6
Middle income,MIC,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,20842952107.7,20492999433.2,20333267157.5,19188374721.8,25819297578.2,24779908845.5,24443771822.1,25376194758.6,24062893545.7,30023380271.5
Middle income,MIC,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,346629784516.7,377532795363.1,378191391704.7,387513643865.3,453366658362,514678475681.8,676674134049.3,749901191875.7,858995829683.6,916731079614
Middle income,MIC,"PPG, bonds (NTR, current US$)",DT.NTR.PBND.CD,-27444205913.6,-5051599092.7,-23523026273.5,4921864407.7,39169980169.1,40713615060.5,97986356617.1,38218855844.7,62859106482.3,26852808275.8
Middle income,MIC,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,36592862199.7,48932137866.2,43947581409.4,30668066412.9,63514331815.7,60929246949.5,42631039269.8,110939424347.4,58476594217.4,55618217633.3
Middle income,MIC,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,13172723000,24216213000,14497961000,1423286000,25248515000,28680791000,14017701000,76604100000,5985701000,-22838876000
Middle income,MIC,"PPG, IBRD (AMT, current US$)",DT.AMT.MIBR.CD,15660427000,9167179000,9568861000,9854017732.2,8175673000,14404077000,7530109000,8330475000,8188192000,7508414000
Middle income,MIC,"PPG, IBRD (INT, current US$)",DT.INT.MIBR.CD,4328776000,4691502000,4247055000,3202574211.5,2072544000,2131722000,2215483000,1984373000,1850378000,1926378000
Middle income,MIC,"PPG, IDA (AMT, current US$)",DT.AMT.MIDA.CD,1575548000,1680787000,1968747000,2053407000,2136567000,3633979000,3203766000,3463617000,3574915000,3826078000
Middle income,MIC,"PPG, IDA (INT, current US$)",DT.INT.MIDA.CD,614998000,612658000,722704000,647574000,677612000,759559000,813644000,760452850,827771000,834574000
Middle income,MIC,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,32280637733.6,22013472680.8,23083086988.9,22522799114.7,22649908259.4,31581640027.8,26500976657.5,34743495865.3,28797160407.1,30214572055.9
Middle income,MIC,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,10021129594.3,10872137397.9,10704818242,9219438129.7,7598986781.2,8266941257.4,8672192547.9,8250398297.4,8118453284.2,7900064301.4
Middle income,MIC,"PPG, multilateral concessional (DIS, current US$)",DT.DIS.MLTC.CD,8218236830.7,9509055834.4,10795009973.9,15385119412.9,16764255401.2,18230327232.3,13909491239.9,14794558498.5,18159317979.1,17525623531.1
Middle income,MIC,"PPG, multilateral concessional (NFL, current US$)",DT.NFL.MLTC.CD,4488402350.5,5940382207.4,6622465462.1,11210343326.5,12179505679.8,11949037808.7,7313227470.1,7698031918.2,10240719957.5,7117714591.1
Middle income,MIC,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,91045007030.9,44907523008.9,46007279544.6,41877538568.2,47099378324,54772286066.1,49602637809.9,58751662297.3,51939620831.8,58342544412.6
Middle income,MIC,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,17604187107.5,17517149300.9,17062052838.8,15146111251.9,14027405546,14853819014.3,16460172307.1,15631228896.6,15588861777,15630085541.3
Middle income,MIC,"PPG, official creditors (TDS, current US$)",DT.TDS.OFFT.CD,108649194138.4,62424672309.8,63069332383.4,57023649820.1,61126783870,69626105080.4,66062810117,74382891193.9,67528482608.8,73972629953.9
Middle income,MIC,"PPG, other private creditors (DOD, current US$)",DT.DOD.PROP.CD,34057340303.9,38725521317.9,32253248139.3,35244081114.2,32721212686,22754719653.4,29771739005.9,47592952122,67898663943.6,70375414531.1
Middle income,MIC,"PPG, other private creditors (NTR, current US$)",DT.NTR.PROP.CD,-5683273000,4109747000,-9304813000,-2441886000,-1072115000,-8851337000,5624983000,14508015000,20326442000,967660000
Middle income,MIC,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,93791149276.2,125947931798.7,110721848653,101339572823.3,174338418022,166705920394.4,225348402479.9,248986701156.2,255603759763.8,197449837041.3
Middle income,MIC,"PPG, private creditors (NFL, current US$)",DT.NFL.PRVT.CD,8129250000,54000990000,11985456000,30720278000,91380641000,92869186000,172574398000,169074722000,131075043000,53301602000
Middle income,MIC,Present value of external debt (current US$),DT.DOD.PVLX.CD,0,0,0,0,0,0,0,0,0,0
Middle income,MIC,"Principal arrears, official creditors (current US$)",DT.AXA.OFFT.CD,15618494467.7,14581643235,13545232056.5,11289648452.7,11536649089.6,11756669739.9,11734531240.8,11746593223,11106916713.1,10998344295.7
Middle income,MIC,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,313827165306.3,318921097869.9,379433056343.6,383854782124.6,370478649605.5,383568599240,396087508157.4,462340946979.1,552327279694.7,613117622091.5
Middle income,MIC,"Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)",DT.AMT.DPPG.CD,176706906778,116854466753.4,144743672886.5,112496833015.4,130057157669.7,128609021978.3,102376640153.1,138663642466.2,176468336207.7,202490780173.8
Middle income,MIC,"Principal rescheduled, private (current US$)",DT.AXR.PRVT.CD,198747337.4,342216756.6,58505445,131079103,1502157828.6,6769343.6,484259149.2,36858674.2,459893000,10357000
Middle income,MIC,Technical cooperation grants (current US$),BX.GRT.TECH.CD.DT,0,0,0,0,0,0,0,0,0,0
Middle income,MIC,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,12.5017741904634,10.5493628356496,9.77940199988751,12.0726088783564,9.89226610084023,8.56401193305535,8.9840559909296,9.6680871617818,10.8093142096676,12.9924251071949
Middle income,MIC,Total reserves in months of imports,FI.RES.TOTL.MO,8.43669355837802,9.84147236543777,9.01499712299514,12.7053562113564,11.4686411672239,10.0489574453465,10.0915039745365,10.4391531023347,10.2449213220215,10.4893094462774
Middle income,MIC,"Undisbursed external debt, total (UND, current US$)",DT.UND.DPPG.CD,197445743656.7,212634186065.7,231816112852.9,293691135532.8,335486415890.3,356673026032.2,405598751602.7,413374698598.1,408260311775.7,444072220939.2
Moldova,MDA,"Average grace period on new external debt commitments, official (years)",DT.GPA.OFFT,10.0661,6.8457,5.9345,8.4286,5.9223,2.4845,4.3484,4.6444,4.7955,1.7517
Moldova,MDA,"Average grant element on new external debt commitments, official (%)",DT.GRE.OFFT,80.3182,48.2835,36.0668,67.1773,48.3305,58.5014,46.548,54.6326,64.743,37.0427
Moldova,MDA,"Average interest on new external debt commitments, official (%)",DT.INR.OFFT,0.7499,3.2697,5.0287,1.155,2.2791,0.7499,2.7661,1.2676,0.4862,0.3648
Moldova,MDA,"Average maturity on new external debt commitments, official (years)",DT.MAT.OFFT,39.4005,23.5411,22.6583,27.6753,16.6646,24.8261,19.7282,18.3581,22.6254,12.1969
Moldova,MDA,"Commitments, IDA (COM, current US$)",DT.COM.MIDA.CD,27049000,33000000,30000000,49000000,55000000,67200000,49000000,50000000,56000000,14000000
Moldova,MDA,"Commitments, public and publicly guaranteed (COM, current US$)",DT.COM.DPPG.CD,48712808.3,119821307,96963011.4,82726176.6,452235206.4,94667398.4,154986217.5,632861421.1,520018616.2,220877816.2
Moldova,MDA,"Currency composition of PPG debt, Deutsche mark (%)",DT.CUR.DMAK.ZS,0,0,0,0,0,0,0,0,0,0
Moldova,MDA,"Currency composition of PPG debt, Japanese yen (%)",DT.CUR.JYEN.ZS,2.9871,2.8444,3.3217,2.9113,2.7937,2.4562,1.6685,1.0392,2.3733,5.1325
Moldova,MDA,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,3.8565,5.3337,7.0882,8.2925,8.2525,8.3145,8.1581,8.6719,8.338,7.8587
Moldova,MDA,Current account balance (current US$),BN.CAB.XOKA.CD,-386420000,-671100000,-975570000,-485190000,-481468750.356665,-851953937.836667,-643620000,-490310000,-568300000,-462840000
Moldova,MDA,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,0,0,0,0,0,0,0,0,0,0
Moldova,MDA,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,70440909.8,60941196.2,60328846.6,77132187.4,71378743.6,87421891.4,81664560.1,100460417.9,78339302.8,55566971.5
Moldova,MDA,Debt stock rescheduled (current US$),DT.DXR.DPPG.CD,0,0,0,0,0,0,0,0,0,0
Moldova,MDA,"Disbursements on external debt, private nonguaranteed (PNG) (DIS, current US$)",DT.DIS.DPNG.CD,319777000,540850000,431603000,230155000,370065000,436486000,505200000,573658000,275630000,172970000
Moldova,MDA,"Exports of goods, services and primary income (current US$)",BX.GSR.TOTL.CD,1927960000,2455520000,3055950000,2300050000,2718551249.64333,3673986062.16333,3754690000,4202310000,4073910000,3304620000
Moldova,MDA,"External debt stocks, concessional (DOD, current US$)",DT.DOD.ALLC.CD,392557728,456618695.7,491626093,514248955,559453757.3,601501929.1,680502330.3,719653539.5,721062325.7,747787602.3
Moldova,MDA,"External debt stocks, long-term public sector (DOD, current US$)",DT.DOD.PUBS.CD,743840768.1,782990011.7,804774617.4,808534719.9,838941268.8,864843806.9,964613223.2,996911560.7,1026824148.5,1071664529.9
Moldova,MDA,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,842136000,1078965000,1357927000,1365593000,1470838000,1655422000,1299303000,1828498000,1475369000,1223752000
Moldova,MDA,"Foreign direct investment, net inflows in reporting economy (DRS, current US$)",BX.KLT.DINV.CD.DT,160610000,340190000,540400000,150000000,171530000,230620000,133540000,92160000,171340000,167250000
Moldova,MDA,IDA grants (current US$),DT.DIS.IDAG.CD,3920090.34,6106067.02,5644848.96,3997925.45,3000398.74,1716581.1,1603804.64,1003393.24,0,0
Moldova,MDA,"IMF purchases (DIS, current US$)",DT.DIS.DIMF.CD,63873799.6,33235682.4,36167686.5,0,183111903,157676865,152757184.6,0,0,0
Moldova,MDA,"Imports of goods, services and primary income (current US$)",BM.GSR.TOTL.CD,3128670000,4358900000,5670320000,3976460000,4468330000,5921970000,5904560000,6294540000,6165140000,4846600000
Moldova,MDA,"Interest arrears, private creditors (current US$)",DT.IXA.PRVT.CD,14926000,20618000,22086000,37646000,36897000,41532000,52008000,55768000,60435000,80670000
Moldova,MDA,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,2.1752291748638,2.2000722498376,1.35907363272522,1.24163736616002,1.27428762113937,1.2171222549981,1.00543352892657,1.15897521695361,1.07278222949611,0.976022565943662
